orderid,itemid,cmtid,ctime,rating,userid,shopid,comment,rating_star,skin_suitability,absorption,model_name
99752438619881,3034933556,7828604122,1647924709,1,56434557,423318317,It really works with the combination skin. I have tried from high end to drugstore and I would say this is one of the best moisturizer that works wonders with my skin. Fast absorption and not feeling sticky on my face. My face also not appear too shiny even after long day and I love it.,5,,,HoneyGlo + Free Mitt
154078610296165,3034933556,13316653661,1700794558,1,244531073,423318317,"Absorption:product kayman mmg ok fast absorb
Skin Suitability:oily some acne prone

I used the exfoliate mmg best .. tak pedih muka.. mmg hitam black head.. less jerawat.. rgte baru nak try see how it works ..",5,,,Exfoliant + Essence
127896954238036,3034933556,10649871654,1674920514,1,748310348,423318317,"Skin Suitability:all type skin
Absorption:good

My fav cleanser dah repeat 2 kli dgn seller ni 😍 mmg best and cpt sngt seller post cuma mcm biasa lah courier suka peram lama2,btw thanks seller bgi free mask lama dah tringin nak try 🫶🏻",5,all type skin,good,NEW Coalberry
99283772694151,3034933556,7708190032,1646832510,1,435164578,423318317,"Skin Suitability:Very good
Absorption:Very good

Been using it for 2weeks now and it give me goosebump ! My skin getting better day by day. Ive faced dry skin after delivered and after use it. My skin getting better! Thnks kayman !",5,Very good,Very good,Cleanser + Serum
100147269352174,3034933556,7722787635,1646970624,1,166703875,423318317,"Skin Suitability:okies tersalah beli serum sbb ingatkan serum rosa glow apa tahhh hahah but nvm best !!
Absorption:gel texture and best !!

so farr okay je and delivery mmg laju !! so puas hati la",5,okies tersalah beli serum sbb ingatkan serum rosa glow apa tahhh hahah but nvm best !!,gel texture and best !!,Travel Serum 1.0
144562695223940,3034933556,12286587613,1692079163,1,77975369,423318317,"Skin Suitability:good
Absorption:good

all the skincare from kayman is good and bestest ive tried. no regret any pany on this product. now im slowly recovering from break out skin with this skincare 🌟🌟🌟😤👍🏻",5,good,good,All Skin Type SET
104495900316404,3034933556,8554137566,1654182303,1,318054562,423318317,"Skin Suitability:great
Absorption:good

So far pakai okay. Nampak muka macam bersih sikit. Baru guna 2 minggu. Jerawat pon macam tak berapa sangat dah. Kulit pun rasa licin. First time pakai, best sangat",5,great,good,Coalface Soap
142860090287989,3034933556,12011086734,1689496098,1,189523316,423318317,"Skin Suitability:sesuai untuk kulit kering saya. rasa lembap selepas pakai.
Absorption:cepat menyerap ke dalam kulit

Kulit nampak glow Dan plum lepas pakai..tak sabar nak tengok result lepas seminggu pakai 🥰🥰🥰",5,sesuai untuk kulit kering saya. rasa lembap selepas pakai.,cepat menyerap ke dalam kulit,HoneyGlo Essence
118422093232969,3034933556,9966720421,1667475528,1,21317280,423318317,Sampai dgn selamat. Mmg dh pakai kayman so beli utk topup stock je. So far sgt2 ok kulit muka pun puas hati takde reaction or alergik apa2. The best skincare,5,,,Skintella Moisturzer
129101621222616,3034933556,10716683694,1675678133,1,112339055,423318317,"Absorption:best
Skin Suitability:best

Dulu beli yang trial kit lps tu mcm sesuai dengan muka, so nak try beli yang besar! 

Serum tak pernah pakai, ramai kata bagus, so nak try",5,,,Cleanser + Serum
112660258143177,3034933556,9110441520,1659080848,1,67238452,423318317,"Skin Suitability:sesuai dgn my skin. Dr mencuba cleanser je now dh pakai complete set kayman. Best skincare so far!

Pos laju giler. Harini order besok smpi. Terbaik👍🏻👍🏻",5,,,HoneyGlo + Free Mitt
130844415267069,3034933556,11014934820,1678964248,1,318054562,423318317,"Skin Suitability:great
Absorption:good

Dah repeat beli buat kali ke berapa dah. Memang best dan sesuai untuk kulit saya. Muka dah flawless sejak pkai sabun ni",5,great,good,Coalface Soap
119613337144969,3034933556,9916758210,1666879336,1,236701433,423318317,"Skin Suitability:good
Absorption:good

Hi thank you. Product is fit to the description and true to size. Go scroll down to read more review. Thank you.",5,good,good,Serum + Essence
118544769276733,3034933556,9743242547,1665045164,1,215838147,423318317,"Skin Suitability:suit to my skin well
Absorption:lurveee terukk

all products from kayman memang best gilaaa!!!! the toner fits my skin well, memang rasa hydrated gila lepas pakai and the sunscreen iss soooo good!! it’s a hybrid suncreen btw and it can act as a primer too hehehehe!! ive got sikat and a cooling gel as a free gift, thank youu",5,suit to my skin well,lurveee terukk,Suntella UV Milk
122234757132504,3034933556,10105176115,1668887688,1,172565088,423318317,"Skin Suitability:kulit berminyak dan kombinasi
Absorption:serum cepat menyerap dan ringan

Saya baru pakai sabun dan serum… Suka sangat sabun die sbb buih die ok tak byk sgt just nice and serum die pon xde bau yg pelik2 dan tak melekit pon… luv😍",5,kulit berminyak dan kombinasi,serum cepat menyerap dan ringan,Soap + Serum
157053246268062,3034933556,13681872140,1703593166,1,112585759,423318317,"Absorption:very good
Skin Suitability:very good for my sensitive and combi skin

i ordered this as soon as my own kayman mosturizer finish to the last drop. for my sensitive and combination skin, this product helps a lot and not worsen my skin. from oily to combination, this product helped just it is not my holy grail. i recommended to all for the same skin type as me to try this product. for me the price is quite pricey and its amount is like small. the shop services is good within it secured packaging and fast shipping. i order and after two days i received this product. thank you seller.",5,,,Skintella Moisturzer
120879686149285,3034933556,9949321236,1667283803,1,209953152,423318317,"Penghantaran sangat pantasss ,, semalam order hari ni dah sampai .. terbaikk seller .. .",5,,,Coalface Soap
133540711215671,3034933556,11134971402,1680261157,1,189156468,423318317,"Skin Suitability:belum try but I hope okey
Absorption:cepat meresap

Packaging dia sangat cun, hygiene terjaga, semoga sesuai dgn kulit",5,belum try but I hope okey,cepat meresap,NEW Skintella Serum
155006103286319,3034933556,13451434174,1701869204,1,843533728,423318317,"Absorption:Moisturizing
Skin Suitability:Dry, Sensitive, Combination, Acne Prone

Seller send item bit slower than expected about 6 days. But thank you for the free gift. First time using this brand hopefully helps my skins. The bottle very unique and quite big, approximately around 3 months use can be finished. The wrapping quite secured thick bubble wrap. I will give more feedback after using it.",5,,,Cleanser + Serum
91990234522833,3034933556,6778608939,1638426382,1,89900600,423318317,packaging tebal! penghantaran pun cepat sangat. siap dapat free gift lagi. thank you seller!,5,,,Rosa Glow Essence
126952037217066,3034933556,10541293928,1673524665,1,37544652,423318317,"Skin Suitability:oily skin

Fast delivery! Dapat gift mask & getah rambut tq❤ first time nak try pakai kayman. In love dengan packaging dia.. cantikk.. siap boleh tulis nama dengan date bukak kat belakang. hope it works on my skin",5,,,Cleanser + Serum
92361557426895,3034933556,6848673621,1639058293,1,305744826,423318317,Good service 👌👌👌👌👌👌👌👌packaging superb! No damage at all. Delivery is good. So far perfect! Thank you 💗💗💗,5,,,Serum + Essence
114918665262569,3034933556,9381486762,1661486680,1,33748029,423318317,"First time nak try.. Hopefully all good and suits my skin.. Thank you seller for the excellent service, wrap tebal and gives cute free gift😍 terbaikk",5,,,Rosa Glow Essence
135052542241397,3034933556,11301012257,1681771430,1,26713921,423318317,"Absorption:good
Skin Suitability:suitable

Good product quality.received in good condition..tq seller bg free gift walaupn lipmate tu lg 2 bulan je nak expired",5,,,Cleanser + Serum
118386829274148,3034933556,9729798836,1664896270,1,225082509,423318317,"Skin Suitability:untuk mak saya.. byk pencuci dh try.. yg nie pling elok
Absorption:good

penghantaran cpt sgt.. siap bg bekas.. tq seller..",5,untuk mak saya.. byk pencuci dh try.. yg nie pling elok,good,Coalface Soap
92242396118105,3034933556,6814554622,1638772105,1,34343459,423318317,Order received in good condition.Well wrapped and fast delivery.Thank you for the free gifts.I am obliged.,5,,,Serum + Essence
144301492203839,3034933556,12163395426,1691053225,1,26928435,423318317,Fast delivery to Sarawak. Securely packed. Kudos to the seller 👍🏻👍🏻👍🏻,5,,,Rosa Glow Essence
110790973158557,3034933556,8909944706,1657329066,1,16477623,423318317,Barang diterima dalam keadaan baik.. cara pembungkusan yang bagus.. penghantaran yang cepat.. tq seller,5,,,HoneyGlo + Free Mitt
110825447148027,3034933556,8903725499,1657269551,1,46923466,423318317,Barang sampai dalam keadaan baik dan penghantaran pantas. Terbaik seller!,5,,,Travel Essence 30ml
121050500191064,3034933556,9997487122,1667839679,1,99140269,423318317,Received in a good condition and seller wrapped it well. Thanks for the free gift!,5,,,Hyalumelon Toner
118768620213519,3034933556,9758106611,1665209186,1,40086394,423318317,seller delivery pantas & cepat sampai. free gift pun comellll suka sgt tq tq,5,,,Coalface Soap
93540530354977,3034933556,6974905199,1639986102,1,267817743,423318317,barang sampai dlm keadaan baik 💟 lajuuuuu ❤️ thank u seller barang best sangat sangat sangat,5,,,HoneyGlo + Free Mitt
90227259381492,3034933556,6596654383,1636957036,1,93374695,423318317,Thankyou seller. Barang cepat sampai. Packaging kemas. Tqqq so muchhh for the free gift 👍👍👍👍👍👍🤗🤗🤗🤗🤗🤗,5,,,Hyalumelon Toner
98911249693944,3034933556,7559620095,1645515052,1,137257297,423318317,"Good product
Good value for money
Fast delivery
Good service by seller",5,,,Skintella Moisturzer
100062521350664,3034933556,7672030554,1646551361,1,77989202,423318317,Skin Suitability:barang sampai dengan selamat penghantaran cepat..harap sesuai dengan kulit ..thanks seller,5,,,Soap + Essence
122281146236996,3034933556,10108655613,1668929821,1,314958697,423318317,"Skin Suitability:good
Absorption:good

Seller ok je ngam pos. kurier jela tah pape dia campak kot brg aku sampai kemek kotak tu bengong. 

Nasib baik mask tu gift jee n helok lg 2 barang aku tu. k tq bye",5,good,good,Soap + Serum
150684604274584,3034933556,13021565705,1698486238,1,99140269,423318317,Received in a good condition and fast delivery. Thank you seller.,5,,,Hyalumelon Toner
106242262293800,3034933556,8406350710,1652863259,1,224074993,423318317,"Skin Suitability:Baru nak cuba hopefully ok
Absorption:ok sgt

Barang sampai dalam keadaan baik. Baru nak cuba pakai. Harapnya ok.",5,Baru nak cuba hopefully ok,ok sgt,Hyalumelon Toner
96988238387565,3034933556,7357397841,1643535881,1,85997928,423318317,"Absorption:sangat sesuai

repeat untuk kali kedua. hehehe thankyou seller penghantaran cepat sangat rap pun puas hati😻😻",5,,,Serum + Essence
139479443296142,3034933556,11674015874,1686060161,1,35248981,423318317,"Fast delivery, received in a good condition. Haven’t try yet. Hopefully it suits my skin",5,,,Skintella Moisturzer
104302918266205,3034933556,8291728212,1651862179,1,130240961,423318317,"Skin Suitability:oily
Absorption:good

seller post laju gila .. overall very statisfied hehe",5,oily,good,Hyalumelon Toner
107163792541033,3034933556,8482903648,1653549611,1,121613511,423318317,"Skin Suitability:sesuai dengan skin
Absorption:very good

Received in good condition. Thank u for the free gifts",5,sesuai dengan skin,very good,Cleanser + Essence
99586931264864,3034933556,7711804323,1646878262,1,156495494,423318317,"Absorption:have to tap a little bit
Skin Suitability:no weird reaction

The texture is slightly thicker than usual mist i’ve tried. But it absorbs quite fast. Does not have cooling sensation but it hydrates quite well. If it’s slightly cheaper then i would give more points. Seller is fastttt well recommended",5,,,Skintella 2.0 15ml☘️
155529740291508,3034933556,13603611745,1702955744,1,58342719,423318317,"Absorption:fast

Pakai 3 harini so far okay and cepat meresap. Lepas pakai muka rasa moist je. Thanks seller.. will repeat again!",5,,,HoneyGlo Esence 30ml
133620936258783,3034933556,11129936009,1680225427,1,99140269,423318317,Received in a good condition and fast delivery. Thank you seller.,5,,,Hyalumelon Toner
126069036145789,3034933556,10476609785,1672881136,1,197849745,423318317,"Fast delivery, order pagi petang seller dah shipped out barang. And ada freegift. Very trusted seller. My second time using this serum and daboommm.",5,,,NEW Skintella Serum
129563191219499,3034933556,10759334187,1676114081,1,106820226,423318317,"Received my Kayman product with good condition😍
Thank you seller for good service👍",5,,,Soap + Serum
97057934628067,3034933556,7371099169,1643706991,1,63021564,423318317,"Skin Suitability:Oily Skin
Absorption:Fast absorb

Terima kasih seller, servis terbaik 👍🏻👍🏻👍🏻👍🏻👍🏻",5,Oily Skin,Fast absorb,HoneyGlo + Free Mitt
119239147291388,3034933556,9801054870,1665659002,1,40022808,423318317,Penghantaran cepat dapat banyak free gift thank you seller recommended 👍🏻👍🏻,5,,,Skintella Moisturzer
